,Unnamed: 0,Company ID,Companies,Revenue,Business Status,Revenue Growth %,Last Financing Size,Website,LinkedIn URL,Last Financing Valuation,Total Patent Documents,Active Patent Documents,Acquirers,Active Investors,Total Clinical Trials,Year Founded,Business Status Rank,Age,Age Score,Revenue QRank,Revenue Growth % QRank,Last Financing Size QRank,Last Financing Valuation QRank,Total Patent Documents QRank,Active Patent Documents QRank,Total Clinical Trials QRank,Weighted Company Score,Company Score,total_investor_score,avg_investor_score,Final Score,Company Maturity
410,410,51033-16,Jumptap,100.0,Generating Revenue,0.0,225.0,www.jumptap.com,http://www.linkedin.com/company/jumptap,225.0,57.0,1.0,Millennial Media,Archer Venture Capital,0.0,2005.0,8,20.0,4,7.0,0.0,8.0,8.0,6.0,1.0,0.0,98.5,61.56351791530945,1815.7882129905038,72.63152851962015,67.0975232174648,67.0975232174648
612,612,52139-17,Cianna Medical,40.0,Generating Revenue,0.0,200.0,www.ciannamedical.com,Unknown,200.0,211.0,169.0,Merit Medical Systems,Unknown,4.0,2007.0,8,18.0,4,5.0,0.0,8.0,8.0,8.0,8.0,3.0,108.0,67.75244299674266,928.5884761060684,66.3277482932906,67.04009564501663,67.04009564501663
357,357,11041-84,TARGUSinfo,130.4,Profitable,-0.02,650.0,www.targusinfo.com,Unknown,650.0,7.0,1.0,Neustar,Unknown,0.0,1993.0,10,32.0,4,7.0,0.0,9.0,9.0,3.0,1.0,0.0,105.5,66.12377850162866,271.449811502445,67.86245287561125,66.99311568861995,66.99311568861995
224,224,10909-81,Wood Mackenzie,343.32,Profitable,5.47,0.0,www.woodmac.com,http://www.linkedin.com/company/wood-mackenzie,0.0,0.0,0.0,Unknown,Veritas Capital,0.0,1923.0,10,102.0,4,9.0,3.0,0.0,0.0,0.0,0.0,0.0,70.5,43.322475570032566,905.5450343551752,90.55450343551752,66.93848950277504,66.93848950277504
471,471,41516-02,Nextest Systems,75.84,Profitable,-22.07,399.71,Unknown,Unknown,399.71,20.0,11.0,Teradyne,Unknown,0.0,1997.0,10,28.0,4,7.0,0.0,9.0,9.0,5.0,4.0,0.0,110.0,69.05537459283387,388.0853368248055,64.68088947080092,66.8681320318174,66.8681320318174
42,42,53597-62,Machine Zone,4000.0,Generating Revenue,0.0,330.0,www.mz.com,http://www.linkedin.com/company/mz,330.0,19.0,8.0,AppLovin,J.P. Morgan,0.0,2008.0,8,17.0,4,10.0,0.0,8.0,8.0,5.0,4.0,0.0,107.5,67.42671009771986,662.0351156695292,66.20351156695293,66.81511083233639,66.81511083233639
366,366,60535-45,Voxbone,125.0,Profitable,4.1,611.01,www.voxbone.com,Unknown,611.01,1.0,0.0,Bandwidth (US),Unknown,0.0,2005.0,10,20.0,4,7.0,2.0,9.0,9.0,1.0,0.0,0.0,105.0,65.79804560260585,203.03967746808587,67.67989248936196,66.73896904598391,66.73896904598391
1909,1929,12432-70,Scapa Group,0.0,Generating Revenue,0.0,551.9,www.scapa.com,http://www.linkedin.com/company/scapa,551.9,612.0,114.0,Mativ Holdings,Unknown,0.0,1927.0,8,98.0,4,0.0,0.0,9.0,9.0,9.0,8.0,0.0,90.0,56.02605863192182,77.38569681387813,77.38569681387813,66.70587772289997,66.70587772289997
378,378,51667-93,Cyan,117.45,Generating Revenue,7.46,335.73,www.cyaninc.com,Unknown,335.73,2.0,2.0,Ciena,Unknown,0.0,2006.0,8,19.0,4,7.0,3.0,8.0,8.0,1.0,1.0,0.0,95.5,59.60912052117264,1032.1504480377735,73.7250320026981,66.66707626193536,66.66707626193536
1095,1096,40775-23,Biomimetic Therapeutics,2.05,Profitable,23.52,293.31,www.biomimetics.com,Unknown,293.31,182.0,85.0,Wright Medical Group,Unknown,6.0,1999.0,10,26.0,4,1.0,7.0,8.0,8.0,8.0,7.0,4.0,116.0,72.96416938110748,1568.756974527569,60.3368067125988,66.65048804685314,66.65048804685314
113,113,94509-91,HERE Technologies,1018.23,Profitable,0.0,0.0,www.here.com,http://www.linkedin.com/company/here,0.0,6178.0,4392.0,Unknown,"Audi, BMW Group, Bosch (Automotive), Continental, GIC Private, Intel, Intel Capital, Mercedes-Benz Group, Mitsubishi, NavInfo Company, Nippon Telegraph & Telephone, Pioneer (Electronics), Tencent Holdings, Volkswagen Group",0.0,1985.0,10,40.0,4,10.0,0.0,0.0,0.0,9.0,9.0,0.0,87.0,54.07166123778501,316.9145569953793,79.22863924884483,66.65015024331493,66.65015024331493
274,274,10720-63,Creditex,222.8,Generating Revenue,39.86,0.0,www.creditex.com,Unknown,0.0,53.0,17.0,TP ICAP,Unknown,0.0,1999.0,8,26.0,4,8.0,8.0,0.0,0.0,6.0,5.0,0.0,79.5,49.185667752443,167.78821486104354,83.89410743052177,66.53988759148238,66.53988759148238
1617,1628,227051-56,Investor Management Services,0.0,Generating Revenue,0.0,55.6,www.investormanagementservices.com,Unknown,55.6,0.0,0.0,RealPage,Unknown,0.0,0.0,8,2025.0,4,0.0,0.0,6.0,5.0,0.0,0.0,0.0,56.5,34.20195439739413,98.77819511092068,98.77819511092068,66.4900747541574,66.4900747541574
454,454,42977-35,Convio,80.35,Generating Revenue,15.21,329.8,www.convio.com,Unknown,329.8,0.0,0.0,Unknown,Unknown,0.0,1999.0,8,26.0,4,7.0,5.0,8.0,8.0,0.0,0.0,0.0,96.5,60.26058631921824,2029.095991563339,72.46771398440497,66.3641501518116,66.3641501518116
312,312,41304-61,Manugistics Group,176.19,Generating Revenue,-8.76,213.0,www.manugistics.com,Unknown,213.0,0.0,0.0,Blue Yonder (Scottsdale),Dun & Bradstreet Holdings,0.0,1986.0,8,39.0,4,8.0,0.0,8.0,8.0,0.0,0.0,0.0,92.0,57.32899022801303,602.8691210003932,75.35864012504915,66.3438151765311,66.3438151765311
734,734,62909-20,Ambrell,22.5,Generating Revenue,181.25,40.0,www.ambrell.com,http://www.linkedin.com/company/ambrell----an-ameritherm-company,40.0,75.0,34.0,inTEST,Unknown,0.0,1986.0,8,39.0,4,4.0,10.0,5.0,5.0,7.0,6.0,0.0,95.0,59.28338762214983,146.50958409356065,73.25479204678032,66.26908983446508,66.26908983446508
935,935,10822-06,Datamyx,9.0,Profitable,-62.5,160.02,www.datamyx.com,http://www.linkedin.com/company/datamyx,160.02,0.0,0.0,Deluxe,Unknown,0.0,1997.0,10,28.0,4,3.0,0.0,7.0,7.0,0.0,0.0,0.0,79.5,49.185667752443,83.24587128524686,83.24587128524686,66.21576951884494,66.21576951884494
179,179,10128-97,Jacuzzi,500.0,Generating Revenue,0.0,205.06,www.jacuzzi.com,http://www.linkedin.com/company/jacuzzi-group,0.0,284.0,30.0,Unknown,"Investindustrial, Nottingham Spirk",0.0,1956.0,8,69.0,4,9.0,0.0,8.0,0.0,8.0,6.0,0.0,90.0,56.02605863192182,381.87667082039115,76.37533416407823,66.20069639800002,66.20069639800002
539,539,45246-34,Link Motion,57.61,Generating Revenue,-83.21,590.0,en.lkmotion.com,http://www.linkedin.com/company/nq-mobile-inc,590.0,2.0,1.0,Unknown,Unknown,0.0,2005.0,8,20.0,4,6.0,0.0,9.0,9.0,1.0,1.0,0.0,92.5,57.65472312703582,1195.8040566186492,74.73775353866557,66.1962383328507,66.1962383328507
76,76,54525-52,GitHub,2000.0,Generating Revenue,0.0,7500.0,www.github.com,http://www.linkedin.com/company/github,7500.0,0.0,0.0,Microsoft,Unknown,0.0,2008.0,8,17.0,4,10.0,0.0,10.0,10.0,0.0,0.0,0.0,107.0,67.10097719869707,1173.5183610507102,65.19546450281723,66.14822085075716,66.14822085075716
517,517,52107-85,Big Switch Networks,64.5,Generating Revenue,115.0,73.3,www.bigswitch.com,http://www.linkedin.com/company/bigswitch,73.3,0.0,0.0,Arista Networks,Unknown,0.0,2010.0,8,15.0,4,6.0,10.0,6.0,6.0,0.0,0.0,0.0,92.0,57.32899022801303,2171.829104318566,74.89065876960572,66.10982449880937,66.10982449880937
365,365,41279-59,Transcend Services,125.06,Profitable,32.61,332.3,www.transcendservices.com,Unknown,332.3,0.0,0.0,Nuance Communications,Unknown,0.0,1976.0,10,49.0,4,7.0,8.0,8.0,8.0,0.0,0.0,0.0,108.0,67.75244299674266,128.8565339478443,64.42826697392215,66.0903549853324,66.0903549853324
285,285,108669-79,Tantan,204.23,Generating Revenue,0.0,600.9,www.tantanapp.com,http://www.linkedin.com/company/tantan,600.9,0.0,0.0,Hello Group.,Elevation Capital (India),0.0,2014.0,8,11.0,10,8.0,0.0,9.0,9.0,0.0,0.0,0.0,102.5,64.16938110749184,1222.473134734061,67.91517415189227,66.04227762969205,66.04227762969205
520,520,41105-08,Intellisync,63.54,Generating Revenue,36.37,353.1,www.pumatech.com,Unknown,353.1,19.0,0.0,Nokia,Unknown,0.0,1993.0,8,32.0,4,6.0,8.0,8.0,9.0,5.0,0.0,0.0,108.0,67.75244299674266,257.1380863053107,64.28452157632768,66.01848228653517,66.01848228653517
738,738,13260-43,CambridgeSoft,22.0,Profitable,0.0,227.4,www.cambridgesoft.com,Unknown,227.4,0.0,0.0,Revvity,Unknown,0.0,1986.0,10,39.0,4,4.0,0.0,8.0,8.0,0.0,0.0,0.0,87.0,54.07166123778501,233.67238223436777,77.8907940781226,65.98122765795381,65.98122765795381
403,403,97713-46,Kodama Chemical Industry (TKS: 4222),100.64,Generating Revenue,0.72,0.0,www.kodama-chemical.co.jp,Unknown,0.0,204.0,59.0,Unknown,Endeavour United,0.0,1946.0,8,79.0,4,7.0,1.0,0.0,0.0,8.0,7.0,0.0,70.0,42.99674267100977,88.82843005160653,88.82843005160653,65.91258636130814,65.91258636130814
887,887,12074-77,Encore Discovery Solutions,11.52,Profitable,0.0,100.0,www.encorelegal.com,http://www.linkedin.com/company/encore-discovery-solutions,100.0,0.0,0.0,Epiq,Unknown,0.0,2003.0,10,22.0,4,3.0,0.0,7.0,6.0,0.0,0.0,0.0,77.0,47.55700325732899,420.80982598405694,84.1619651968114,65.8594842270702,65.8594842270702
412,412,53589-16,Manitoba Harvest Hemp Foods,100.0,Profitable,0.0,310.0,www.manitobaharvest.com,Unknown,310.0,0.0,0.0,Tilray Brands,Unknown,3.0,1998.0,10,27.0,4,7.0,0.0,8.0,8.0,0.0,0.0,2.0,102.0,63.84364820846905,339.2030516584067,67.84061033168135,65.84212927007519,65.84212927007519
639,639,12653-47,Cobalt Boats,35.0,Generating Revenue,0.0,130.0,www.cobaltboats.com,http://www.linkedin.com/company/cobalt-boats,130.0,11.0,9.0,Malibu Boats,Unknown,0.0,1968.0,8,57.0,4,5.0,0.0,7.0,7.0,4.0,4.0,0.0,86.5,53.74592833876221,77.89466103806507,77.89466103806507,65.82029468841364,65.82029468841364
408,408,42867-37,Clarabridge,100.0,Generating Revenue,0.0,1267.68,www.clarabridge.com,Unknown,1267.68,24.0,18.0,Qualtrics,Unknown,0.0,2005.0,8,20.0,4,7.0,0.0,10.0,10.0,5.0,5.0,0.0,108.0,67.75244299674266,1339.5796544141788,63.78950735305613,65.77097517489939,65.77097517489939
553,553,52628-14,WordStream,55.0,Profitable,0.0,150.0,www.wordstream.com,http://www.linkedin.com/company/wordstream,150.0,14.0,1.0,Gannett Company (Acquired 2019),Unknown,0.0,2007.0,10,18.0,4,6.0,0.0,7.0,7.0,4.0,1.0,0.0,95.0,59.28338762214983,577.9574426862043,72.24468033577554,65.76403397896269,65.76403397896269
682,682,41537-80,Hemosense,28.13,Generating Revenue,88.22,165.0,www.hemosense.com,http://www.linkedin.com/company/hemosense,165.0,17.0,3.0,Alere,Unknown,1.0,1997.0,8,28.0,4,5.0,9.0,7.0,7.0,4.0,1.0,1.0,101.5,63.51791530944625,1086.2325797937917,67.88953623711198,65.70372577327912,65.70372577327912
1256,1260,62429-23,AppFormix,0.0,Generating Revenue,0.0,47.9,www.appformix.com,http://www.linkedin.com/company/appformix,47.9,10.0,4.0,Juniper Networks,Unknown,0.0,2013.0,8,12.0,10,0.0,0.0,5.0,5.0,3.0,2.0,0.0,66.0,40.39087947882736,181.8478665119831,90.92393325599156,65.65740636740946,65.65740636740946
59,59,10206-19,Vodafone Kabel Deutschland,3065.81,Generating Revenue,3.38,0.0,kabel.vodafone.de,Unknown,0.0,7.0,4.0,Vodafone Group,Unknown,0.0,0.0,8,2025.0,4,10.0,2.0,0.0,0.0,3.0,2.0,0.0,70.5,43.322475570032566,615.6851780702218,87.95502543860312,65.63875050431784,65.63875050431784
893,893,40622-77,WebEquity Solutions,11.1,Profitable,30.59,130.5,www.webequitysolutions.com,Unknown,130.5,0.0,0.0,Moody's Investors Service,Unknown,0.0,1985.0,10,40.0,4,3.0,8.0,7.0,7.0,0.0,0.0,0.0,91.5,57.00325732899022,444.9493889177017,74.15823148628361,65.58074440763691,65.58074440763691
297,297,10921-42,Syniverse Technologies,192.44,Generating Revenue,0.0,6.98,www.syniverse.com,http://www.linkedin.com/company/syniverse,0.0,216.0,145.0,Unknown,"Barings, The Carlyle Group, Twilio",0.0,1987.0,8,38.0,4,8.0,0.0,2.0,0.0,8.0,8.0,0.0,76.0,46.90553745928338,335.8800430159493,83.97001075398732,65.43777410663535,65.43777410663535
609,609,42056-65,Cyalume Technologies,41.27,Profitable,0.0,35.0,www.cyalume.com,http://www.linkedin.com/company/cyalume-technologies,35.0,206.0,91.0,Safariland,Unknown,0.0,1972.0,10,53.0,4,5.0,0.0,5.0,5.0,8.0,7.0,0.0,92.0,57.32899022801303,881.1336496330591,73.42780413608826,65.37839718205065,65.37839718205065
394,394,41466-16,Ezchip Semiconductor,108.22,Generating Revenue,32.42,811.0,www.ezchip.com,http://www.linkedin.com/company/ezchip,811.0,0.0,0.0,Mellanox Technologies,Unknown,0.0,1989.0,8,36.0,4,7.0,8.0,9.0,9.0,0.0,0.0,0.0,105.5,66.12377850162866,386.9861028509752,64.49768380849586,65.31073115506226,65.31073115506226
597,597,60886-99,DxS,43.32,Profitable,-11.48,112.1,Unknown,http://www.linkedin.com/company/dxs-network,112.1,12.0,1.0,Qiagen,Unknown,0.0,1999.0,10,26.0,4,5.0,0.0,7.0,7.0,4.0,1.0,0.0,92.0,57.32899022801303,438.4086986535732,73.0681164422622,65.19855333513762,65.19855333513762
527,527,41055-94,Medarex,60.67,Generating Revenue,10.53,2300.0,Unknown,http://www.linkedin.com/company/medarex,2300.0,0.0,0.0,Bristol-Myers Squibb,"University of California, Berkeley",16.0,1987.0,8,38.0,4,6.0,4.0,10.0,10.0,0.0,0.0,6.0,119.0,74.91856677524429,221.8199656348469,55.45499140871173,65.18677909197801,65.18677909197801
223,223,43060-33,LocaliQ,344.43,Generating Revenue,-18.95,156.0,www.localiq.au,http://www.linkedin.com/company/localiq-anz,156.0,23.0,5.0,Gannett Company (Acquired 2019),Hamel Interests and Private Equity,0.0,0.0,8,2025.0,4,9.0,0.0,7.0,7.0,5.0,3.0,0.0,99.5,62.21498371335504,613.0308867015882,68.11454296684313,65.16476334009909,65.16476334009909
1705,1719,160940-08,Mist Systems,0.0,Generating Revenue,0.0,359.2,www.mist.com,http://www.linkedin.com/company/mist-systems,359.2,21.0,5.0,Juniper Networks,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,8.0,9.0,5.0,3.0,0.0,85.5,53.094462540716606,1080.8017579520056,77.2001255680004,65.1472940543585,65.1472940543585
239,239,11362-06,Opnext,299.83,Generating Revenue,-16.17,172.45,Unknown,Unknown,172.45,12.0,5.0,Oclaro,Unknown,0.0,2000.0,8,25.0,4,8.0,0.0,7.0,7.0,4.0,3.0,0.0,95.0,59.28338762214983,283.9326092708732,70.9831523177183,65.13326996993406,65.13326996993406
191,191,41027-50,Filenet,443.17,Profitable,8.45,1609.0,www.filenet.com,http://www.linkedin.com/company/filenet,1609.0,6.0,0.0,International Business Machines,Unknown,0.0,1982.0,10,43.0,4,9.0,4.0,10.0,10.0,3.0,0.0,0.0,121.5,76.5472312703583,804.8090501047612,53.65393667365075,65.10058397200453,65.10058397200453
136,136,44794-81,SolarCity,730.34,Generating Revenue,82.76,291.0,www.solarcity.com,Unknown,0.0,241.0,118.0,Tesla,"Franklin Park, Peter Rive, Sandy Hill Ventures",0.0,2006.0,8,19.0,4,9.0,9.0,8.0,0.0,8.0,8.0,0.0,104.5,65.47231270358306,1806.8563020650631,64.5305822166094,65.00144746009623,65.00144746009623
817,817,51598-09,CashStar,15.8,Generating Revenue,64.58,175.0,www.cashstar.com,Unknown,175.0,53.0,36.0,Blackhawk Network,Unknown,0.0,2002.0,8,23.0,4,4.0,9.0,7.0,7.0,6.0,6.0,0.0,101.0,63.19218241042344,1131.3702712196002,66.55119242468237,64.8716874175529,64.8716874175529
1362,1367,83303-47,CINC,0.0,Generating Revenue,0.0,229.0,www.cincpro.com,http://www.linkedin.com/company/cincpro,229.0,0.0,0.0,Fidelity National Financial,Unknown,0.0,2011.0,8,14.0,4,0.0,0.0,8.0,8.0,0.0,0.0,0.0,68.0,41.69381107491856,87.96879535644297,87.96879535644297,64.83130321568076,64.83130321568076
388,388,52746-40,HookLogic,111.4,Profitable,0.09,250.0,www.hooklogic.com,Unknown,250.0,1.0,0.0,Criteo,Unknown,0.0,2004.0,10,21.0,4,7.0,1.0,8.0,8.0,1.0,0.0,0.0,99.0,61.88925081433224,608.8581699751264,67.65090777501405,64.77007929467314,64.77007929467314
494,494,43099-57,Chef Software,70.0,Generating Revenue,0.0,220.0,www.chef.io,http://www.linkedin.com/company/chef-software,220.0,9.0,3.0,Progress Software,Unknown,0.0,2008.0,8,17.0,4,6.0,0.0,8.0,8.0,3.0,1.0,0.0,91.0,56.67752442996742,1963.9735399530505,72.73976073900187,64.70864258448464,64.70864258448464
586,586,12671-38,Small Bone Innovations,48.0,Profitable,0.0,358.0,www.totalsmallbone.com,Unknown,358.0,18.0,0.0,Stryker,Unknown,0.0,2004.0,10,21.0,4,6.0,0.0,8.0,9.0,5.0,0.0,0.0,103.0,64.49511400651465,1295.3004119828943,64.76502059914472,64.63006730282969,64.63006730282969
1020,1021,10978-84,VoiceSignal Technologies,4.95,Profitable,10.0,319.3,www.voicesignal.com,Unknown,319.3,80.0,29.0,Nuance Communications,Unknown,0.0,1995.0,10,30.0,4,2.0,4.0,8.0,8.0,7.0,6.0,0.0,100.5,62.866449511400646,663.381317999516,66.3381317999516,64.60229065567611,64.60229065567611
693,693,10520-65,Faxitron Bioptics,27.0,Generating Revenue,0.0,89.5,www.faxitron.com,http://www.linkedin.com/company/faxitron-bioptics-llc,89.5,51.0,39.0,Hologic,Unknown,1.0,1993.0,8,32.0,4,5.0,0.0,6.0,6.0,6.0,6.0,1.0,89.0,55.37459283387621,221.42570697370138,73.8085689912338,64.591580912555,64.591580912555
53,53,13352-86,Comdata,3400.0,Profitable,21.43,0.0,www.comdata.com,http://www.linkedin.com/company/comdata,0.0,0.0,0.0,PDI Technologies,Unknown,0.0,1969.0,10,56.0,4,10.0,6.0,0.0,0.0,0.0,0.0,0.0,78.0,48.208469055374586,727.7029353786544,80.85588170873937,64.53217538205698,64.53217538205698
19,19,40628-62,Ecolab (NYS: ECL),15684.5,Profitable,1.19,500.0,www.ecolab.com,http://www.linkedin.com/company/ecolab,0.0,16318.0,9778.0,Unknown,"Cascade Investment, Gates Foundation",0.0,1923.0,10,102.0,4,10.0,1.0,9.0,0.0,9.0,9.0,0.0,106.5,66.77524429967426,248.52061972228583,62.13015493057146,64.45269961512285,64.45269961512285
245,245,41248-36,Mavenir Systems,275.18,Profitable,-35.62,0.0,www.mavenir.com,http://www.linkedin.com/company/mavenir,0.0,999.0,419.0,Unknown,"Intel, Koch, Qualcomm, Siris Capital Group",0.0,2005.0,10,20.0,4,8.0,0.0,0.0,0.0,9.0,8.0,0.0,80.5,49.8371335504886,1106.6607528841946,79.04719663458533,64.44216509253697,64.44216509253697
1189,1193,55285-12,MyoKardia,0.0,Generating Revenue,0.0,13100.0,www.myokardia.com,Unknown,13100.0,0.0,0.0,Bristol-Myers Squibb,Unknown,7.0,2012.0,8,13.0,4,0.0,0.0,10.0,10.0,0.0,0.0,4.0,89.0,55.37459283387621,661.4959963408337,73.49955514898153,64.43707399142886,64.43707399142886
1512,1519,53791-48,Exosome Diagnostics,0.0,Generating Revenue,0.0,576.6,www.exosomedx.com,http://www.linkedin.com/company/exosome-diagnostics,576.6,183.0,133.0,Bio-Techne,Unknown,10.0,2008.0,8,17.0,4,0.0,0.0,9.0,9.0,8.0,8.0,5.0,103.5,64.82084690553745,1343.4011359328158,63.97148266346742,64.39616478450243,64.39616478450243
1135,1136,11955-97,ClinPhone,0.94,Generating Revenue,0.0,182.0,www.clinphone.com,http://www.linkedin.com/company/clinphone,182.0,5.0,5.0,Parexel International,Unknown,2.0,1993.0,8,32.0,4,1.0,0.0,7.0,7.0,2.0,3.0,1.0,74.0,45.60260586319218,415.3505264726314,83.07010529452627,64.33635557885923,64.33635557885923
215,215,62248-78,Universal Robots,365.18,Generating Revenue,19.05,0.0,www.universal-robots.com,http://www.linkedin.com/company/universal-robots,315.4,42.0,37.0,Teradyne,Denmark's Export and Investment Fund,0.0,2005.0,8,20.0,4,9.0,6.0,0.0,8.0,6.0,6.0,0.0,100.0,62.54071661237785,264.4548779035332,66.1137194758833,64.32721804413057,64.32721804413057
1402,1408,41013-64,Corporation Service Company,0.0,Generating Revenue,0.0,850.0,www.cscglobal.com,http://www.linkedin.com/company/cscsince1899,0.0,4.0,0.0,Corsearch,Unknown,0.0,1899.0,8,126.0,4,0.0,0.0,9.0,0.0,2.0,0.0,0.0,53.0,31.921824104234524,96.69819940835126,96.69819940835126,64.3100117562929,64.3100117562929
425,425,12068-20,Audience Inc,95.83,Generating Revenue,-35.63,116.0,www.audience.com,http://www.linkedin.com/company/audience-inc.,116.0,0.0,0.0,Knowles (Electronics Manufacturing),Unknown,0.0,2000.0,8,25.0,4,7.0,0.0,7.0,7.0,0.0,0.0,0.0,84.5,52.442996742671006,1522.8436021396278,76.14218010698139,64.29258842482619,64.29258842482619
93,93,54747-37,Kingsoft Corporation (HKG: 03888),1437.94,Profitable,20.91,50.0,www.kingsoft.com,http://www.linkedin.com/company/kingsoft,0.0,0.0,0.0,Unknown,"Granite Asia, Morningside Group, Shunwei Capital, Tencent Holdings",0.0,1988.0,10,37.0,4,10.0,6.0,5.0,0.0,0.0,0.0,0.0,88.0,54.723127035830615,443.16250677140454,73.86041779523408,64.29177241553235,64.29177241553235
196,196,42200-47,Itron Networked Solutions,425.65,Generating Revenue,-4.13,809.21,www.silverspringnet.com,http://www.linkedin.com/company/silver-spring-networks,809.21,0.0,0.0,Itron,Unknown,0.0,2002.0,8,23.0,4,9.0,0.0,9.0,9.0,0.0,0.0,0.0,99.5,62.21498371335504,2916.306372622111,66.27969028686617,64.2473370001106,64.2473370001106
114,114,10786-78,Ancestry,1000.0,Profitable,0.0,18.99,www.ancestry.com,http://www.linkedin.com/company/ancestry.com,0.0,619.0,389.0,Unknown,"Alta Global Ventures, Blackstone, Frazier Group, GIC Private",0.0,1983.0,10,42.0,4,10.0,0.0,3.0,0.0,9.0,8.0,0.0,92.5,57.65472312703582,2542.173558435906,70.61593217877517,64.13532765290549,64.13532765290549
362,362,228244-96,Validity,125.4,Generating Revenue,0.0,7.52,www.validity.com,http://www.linkedin.com/company/validityinc,0.0,13.0,7.0,Unknown,"Providence Equity Partners, PSG, Silversmith Capital Partners",0.0,2018.0,8,7.0,10,7.0,0.0,2.0,0.0,4.0,3.0,0.0,70.5,43.322475570032566,339.76638623605186,84.94159655901296,64.13203606452277,64.13203606452277
1317,1321,42170-86,Breathe Technologies,0.0,Profitable,0.0,127.6,www.breathetechnologies.com,Unknown,127.6,352.0,278.0,Hill-Rom Holdings,Unknown,5.0,2005.0,10,20.0,4,0.0,0.0,7.0,7.0,8.0,8.0,3.0,95.5,59.60912052117264,1578.5997060200805,68.63476982696002,64.12194517406633,64.12194517406633
75,75,12243-97,C&J Energy Services,2070.42,Generating Revenue,-1.31,485.1,www.cjenergy.com,Unknown,485.1,3.0,0.0,NexTier Oilfield Solutions,Unknown,0.0,1997.0,8,28.0,4,10.0,0.0,9.0,9.0,1.0,0.0,0.0,104.0,65.14657980456026,441.4428329755736,63.06326185365337,64.10492082910682,64.10492082910682
236,236,52757-47,BrightRoll,300.0,Generating Revenue,0.0,640.0,www.brightroll.com,Unknown,640.0,0.0,0.0,Yahoo (Internet Software),Unknown,0.0,2006.0,8,19.0,4,8.0,0.0,9.0,9.0,0.0,0.0,0.0,96.5,60.26058631921824,1628.3670520997762,67.848627170824,64.05460674502112,64.05460674502112
291,291,42986-35,Workfront,200.0,Generating Revenue,0.0,1524.0,www.workfront.com,Unknown,1524.0,0.0,0.0,Adobe,Frazier Group,0.0,2001.0,8,24.0,4,8.0,0.0,10.0,10.0,0.0,0.0,0.0,101.0,63.19218241042344,1943.5596798313322,64.7853226610444,63.98875253573392,63.98875253573392
449,449,52322-68,Mandiant (IT Consulting and Outsourcing),82.31,Generating Revenue,0.0,897.65,Unknown,Unknown,897.65,0.0,0.0,Mandiant,Unknown,0.0,2004.0,8,21.0,4,7.0,0.0,9.0,9.0,0.0,0.0,0.0,93.5,58.30618892508143,348.21732965967954,69.6434659319359,63.97482742850867,63.97482742850867
309,309,55005-94,NYX Gaming Group,177.23,Generating Revenue,82.57,665.8,www.nyxgaminggroup.com,Unknown,665.8,0.0,0.0,LNW Gaming,Unknown,0.0,1999.0,8,26.0,4,8.0,9.0,9.0,9.0,0.0,0.0,0.0,110.0,69.05537459283387,58.86750021413526,58.86750021413526,63.96143740348457,63.96143740348457
792,792,53727-58,Sirit,18.21,Generating Revenue,25.86,74.9,www.sirit.com,http://www.linkedin.com/company/sirit,74.9,69.0,38.0,Federal Signal,Unknown,0.0,1987.0,8,38.0,4,4.0,7.0,6.0,6.0,7.0,6.0,0.0,95.0,59.28338762214983,137.18088968675522,68.59044484337761,63.93691623276372,63.93691623276372
